Elevation_,x,y
1770.4022,664166.9950661936,5883546.8704929603
1770.3169,664164.9974967522,5883546.7619498074
1770.2611,664162.9877500326,5883546.6957473680
1770.2742,664160.9772656864,5883546.5766316066
1770.2906,664159.0040813434,5883546.5196986450
1770.3890,664157.0390102548,5883546.5000106525
1770.5203,664155.0423884244,5883546.4519644659
1770.5268,664153.0106224248,5883546.4825511724
1770.9074,664151.0114211123,5883546.3864286728
1771.2158,664148.9934382610,5883546.2336578760
1771.3372,664147.0898078746,5883546.2134036738
1771.5308,664145.1119009012,5883546.1377202310
1771.7867,664143.1009262524,5883546.0368558001
1772.0787,664141.0921205402,5883546.0352748865
1772.3346,664139.1133392206,5883545.8753871238
1772.5314,664137.1160892954,5883545.7026204262
1772.7184,664135.1495020390,5883545.5665339269
1772.8989,664133.1616044696,5883545.5300411573
1773.0203,664131.1697386838,5883545.4115748368
1773.1810,664129.2124897632,5883545.3612118978
1773.2926,664127.2430838411,5883545.3663291242
1773.2926,664125.2719441216,5883545.3613667935
1773.2860,664123.3016089408,5883545.2858400205
1773.2040,664121.3095908267,5883545.3110077213
1773.1515,664119.2977328628,5883545.1967616677
1772.9973,664117.2928699824,5883545.2171492130
1772.8792,664115.2821266979,5883545.1448087152
1772.7283,664114.4758041258,5883545.1272497512
1772.6856,664114.0668988740,5883545.1119271815
1772.5938,664113.6648510364,5883545.1019610735
1772.5938,664113.2713843670,5883545.1508560106
1772.5511,664112.4611103892,5883545.1429605940
1772.4297,664114.5722395924,5883525.6074183313
1772.3608,664115.5346279746,5883525.6025903886
1772.3215,664116.4569820710,5883525.6233387748
1772.2722,664117.3291906294,5883525.5869222749
1772.2132,664118.1938072246,5883525.6019103499
1772.2099,664118.6339889579,5883525.5772166774
1772.1738,664119.0702584556,5883525.5296748336
1772.1574,664119.4973274114,5883525.5001902552
1772.1049,664120.7999918780,5883525.3686007634
1772.0327,664122.9497810964,5883525.2517362591
1771.8326,664125.0141013830,5883525.2125629354
1771.7375,664127.0829346261,5883525.2139631286
1771.5931,664129.1665052956,5883525.2667530384
1771.4520,664131.2161872291,5883525.4163682526
1771.3930,664133.2808021565,5883525.5450055795
1771.3274,664135.3277164662,5883525.8617681861
1771.2421,664137.3900369554,5883526.0476715202
1771.1699,664139.4355125187,5883526.2731950618
1771.1568,664141.5001418118,5883526.4464858202
1771.1928,664143.5585497350,5883526.4762635119
1771.2322,664145.5915174342,5883526.4715455370
1771.2453,664147.6580807188,5883526.4138640566
1771.2683,664149.7119289554,5883526.4162088428
1771.2617,664151.7632656776,5883526.4233677657
1771.2814,664153.8153745286,5883526.5118359029
1771.3011,664155.8501946540,5883526.6313354280
1771.2945,664157.8939328758,5883526.6783212405
1771.3110,664159.9429795910,5883526.6975419279
1771.2552,664161.9727337324,5883526.7750049680
1771.3339,664164.0088977088,5883526.8493478270
1771.3634,664166.0490915983,5883526.9136970295
1771.3077,664168.0751057086,5883526.9868035754
1771.3011,664170.1164305592,5883527.0612142673
1771.2814,664172.1521553590,5883527.2091446854
1771.3044,664174.1947975848,5883527.3077640841
1771.2913,664176.2084500460,5883527.3619678048
1771.3044,664178.2473811898,5883527.4279491724
1771.3438,664180.2762903906,5883527.4615210779
1771.3897,664182.2996900822,5883527.5130545693
1771.4389,664184.3282703944,5883527.6071886877
1771.5176,664186.3610167288,5883527.7520169159
1771.5275,664188.3795269842,5883527.8621758968
1771.5570,664190.4079953366,5883527.9419452390
1771.6292,664192.4452529426,5883527.9529822255
1771.6981,664194.4759698198,5883527.9631281719
1771.7604,664196.5161506620,5883528.0102314018
1771.8064,664198.5470447998,5883528.0465512462
1771.9507,664200.5813994766,5883528.1071522767
1772.0327,664202.6159509796,5883528.2168641221
1772.0852,664204.6354781912,5883528.2718375605
1772.0655,664206.6684377000,5883528.3418577658
1772.0688,664208.7005434160,5883528.3898032727
1772.0262,664210.7385980920,5883528.4970775247
1772.0065,664212.7682445738,5883528.5639806148
1771.9770,664214.8057200484,5883528.6646674098
1771.8720,664216.8315207059,5883528.7342242263
1771.7736,664218.8513898926,5883528.8379845480
1771.6325,664220.8902187026,5883528.9931680476
1771.4816,664222.9275612754,5883529.0487589566
1771.3175,664224.9499626486,5883529.1353500178
1771.0550,664226.9752343888,5883529.1909748735
1770.7368,664229.0219908672,5883529.2418800537
1770.4251,664231.0671256562,5883529.2774763107
1770.0577,664233.1144002232,5883529.3465502402
1769.7230,664235.1387999838,5883529.3845561538
1769.4442,664237.1862589479,5883529.4364909735
1769.1948,664239.2337707682,5883529.4633758049
1768.9684,664241.2797151166,5883529.5203824053
1768.7585,664243.3225154206,5883529.5242819311
1768.6207,664245.3640741043,5883529.5507429037
1768.5354,664247.4073506891,5883529.6700141132
1768.5288,664249.4491703684,5883529.7006055312
1768.6207,664251.4797115994,5883529.7746817395
1768.7650,664253.5089461778,5883529.8399178023
1768.9520,664255.5300180756,5883529.9516402800
1769.1817,664257.5640056378,5883530.0582385091
1769.4343,664259.5831787650,5883530.1568703055
1769.7263,664261.5901368395,5883530.3165473389
1770.0150,664263.6027844824,5883530.4471362066
1770.2972,664265.6194765576,5883530.5731878849
1770.5432,664267.6375977882,5883530.6653290475
1770.7565,664269.6546681712,5883530.6686929269
1770.9173,664271.6586870418,5883530.7320712702
1771.0846,664273.6683901086,5883530.7018923694
1771.1830,664275.6767433134,5883530.7326852847
1771.2585,664277.6635026274,5883530.7459265674
1771.3044,664279.6702784972,5883530.7953731529
1771.3372,664281.6776513216,5883530.8332611080
1771.3569,664283.6808385300,5883530.9228934813
1771.3241,664285.6756636378,5883530.9806183176
1771.3438,664287.6802239378,5883531.0321079530
1771.3700,664289.6826233190,5883531.0918753278
1771.3602,664291.6902080352,5883531.1490374608
1771.3634,664293.6964850324,5883531.2130590640
1771.4094,664295.6939720886,5883531.2831271999
1771.4947,664297.7030551430,5883531.4081524312
1771.5800,664299.7116853490,5883531.5601085592
1771.6817,664301.7145865678,5883531.6913818195
1771.7539,664303.7180660842,5883531.7685619174
1771.8523,664305.7181354846,5883531.8337121280
1771.8621,664307.7304819538,5883531.9535087543
1771.8753,664309.7412160244,5883532.0322759449
1771.8720,664311.7606219604,5883532.1084459741
1771.8589,664313.7884507508,5883532.1344658853
1771.8195,664315.8038781668,5883532.2210791735
1771.8195,664317.8394483026,5883532.2873388734
1771.7965,664319.8614665270,5883532.3538033925
1771.7604,664321.8872912182,5883532.4109347770
1771.7539,664323.9124838508,5883532.4062487241
1771.7571,664325.9415551160,5883532.4469025582
1771.7178,664327.9516339172,5883532.4743247572
1771.7801,664329.9864600260,5883532.4840007098
1771.8096,664332.0111804809,5883532.5166025795
1771.8621,664334.0401166006,5883532.5494610341
1771.9179,664336.0781067864,5883532.5998889813
1771.9770,664338.1020631422,5883532.6998311700
1772.0229,664340.1329147514,5883532.8040188225
1772.1049,664342.1529944118,5883532.8938088650
1772.1377,664344.1926808164,5883533.0572025292
1772.2526,664346.2151314642,5883533.1599915586
1772.3215,664348.2376426668,5883533.2708003819
1772.4232,664350.2627868248,5883533.4535179948
1772.5544,664352.2846443662,5883533.5579594560
1772.6955,664354.3110805248,5883533.6226969752
1772.8136,664356.3388107092,5883533.7025113013
1772.8890,664358.3630300662,5883533.7008127682
1772.9776,664360.3957910942,5883533.7198952343
1773.0531,664362.4186753494,5883533.7826216370
1773.1482,664364.4442783908,5883533.7444517873
1773.2631,664366.4791893844,5883533.8064784417
1773.3943,664368.4962333480,5883533.8439546283
1773.4632,664370.5133852100,5883533.9233012162
1773.5452,664372.5380270542,5883534.0541241197
1773.5682,664374.5623873586,5883534.1090006921
1773.6075,664376.5765910306,5883534.1804546593
1773.5977,664378.6048344128,5883534.2883550227
1773.5354,664380.6363216006,5883534.3231021184
1773.4697,664382.6517412944,5883534.3629782125
1773.3680,664384.6902225658,5883534.4225739744
1773.2827,664386.7225771258,5883534.4985511582
1773.1777,664388.7620209504,5883534.5457109464
1773.0826,664390.8069972160,5883534.6075360570
1772.9481,664392.8377453930,5883534.6266746446
1772.8201,664394.8820597940,5883534.7156470912
1772.7053,664396.9315321085,5883534.8360851957
1772.5872,664398.9754378818,5883534.9056712901
1772.4428,664401.0143674765,5883534.9952412713
1772.2886,664403.0560500828,5883535.0807866715
1772.0951,664405.1140638202,5883535.1711236555
1771.8720,664407.1697437706,5883535.2669488247
1771.6259,664409.2211072480,5883535.3537193369
1771.4291,664411.2733826698,5883535.5136759169
1771.2585,664413.3252607794,5883535.6265206533
1771.1272,664415.3551830860,5883535.6775966138
1771.0190,664417.4139438157,5883535.6815604344
1770.9337,664419.4602221597,5883535.6975680767
1770.7959,664421.5168642496,5883535.6987887621
1770.6745,664423.5670625628,5883535.6943335785
1770.5498,664425.6336216158,5883535.7407680796
1770.4382,664427.6833033490,5883535.9646664429
1770.3037,664429.7547385816,5883536.0546945501
1770.2053,664431.8087824280,5883536.1121713975
1770.0938,664433.8639877650,5883536.1964118397
1770.0019,664435.9162466616,5883536.2433628011
1769.9264,664437.9818957534,5883536.2830907144
1769.9068,664440.0450760254,5883536.3342034854
1769.8575,664442.1006216446,5883536.3752570832
1769.8379,664444.1425842522,5883536.5230717063
1769.8280,664446.1945811702,5883536.6265815832
1769.8116,664448.2408688501,5883536.6951568779
1769.8477,664450.2801225112,5883536.7381051928
1769.9100,664452.3288774034,5883536.7973024324
1769.9658,664454.3640553326,5883536.8554784628
1770.0905,664456.3935589170,5883536.8953115530
1770.1528,664458.4376684660,5883536.9746170547
1770.1955,664460.4544949968,5883537.0595576437
1770.2742,664462.4855920180,5883537.1800620584
1770.3136,664464.5152805988,5883537.2438442083
1770.3759,664466.5413590854,5883537.3992521493
1770.3890,664468.5741353482,5883537.5001085624
1770.3858,664470.6020092689,5883537.5170659823
1770.4022,664472.6349289840,5883537.5746156378
1770.3923,664474.6693952046,5883537.6203051992
1770.3956,664476.6895844274,5883537.6384492535
1770.3989,664478.7125013162,5883537.7061250657
1770.4186,664480.7395341964,5883537.7730520675
1770.4218,664482.7545375105,5883537.7899074396
1770.4481,664484.7879120779,5883537.7696473282
1770.4875,664486.8114172778,5883537.8142982041
1770.5301,664488.8387606248,5883537.9288951522
1770.4875,664490.8726020526,5883538.0554070110
1770.4940,664492.9121265496,5883538.1804443905
1770.5400,664494.9527420838,5883538.2188932262
1770.5924,664496.9766973510,5883538.3266967367
1770.6581,664499.0031414392,5883538.4440508019
1770.6942,664501.0291037406,5883538.5050483681
1770.7302,664503.0611723808,5883538.5972102098
1770.7696,664505.1006028722,5883538.6467572916
1770.8254,664507.1267772486,5883538.7661097692
1770.8844,664509.1649608006,5883538.7757541239
1770.9238,664511.1773517902,5883538.8199228691
1770.9894,664513.2083998160,5883538.8460261142
1771.0091,664515.2401283642,5883538.8816179223
1771.0550,664517.2673007603,5883538.9640421905
1771.0944,664519.3030216674,5883539.0357372249
1771.1633,664521.3303065082,5883539.0992383221
1771.2486,664523.3613402988,5883539.1648730477
1771.3274,664525.3966054500,5883539.2342167888
1771.3733,664527.4282047910,5883539.3400683785
1771.4192,664529.4603146483,5883539.4271209389
1771.4652,664531.4866731588,5883539.5215486372
1771.5505,664533.5090636254,5883539.6221878203
1771.6325,664535.5438242364,5883539.7297101021
1771.7178,664537.5749040341,5883539.8292014888
1771.7834,664539.6069488106,5883539.8692682907
1771.8359,664541.6314421932,5883539.9379154947
1771.8589,664543.6697965878,5883540.0149444398
1771.8589,664545.7012097804,5883540.1027594218
1771.8917,664547.7300598748,5883540.1675501736
1771.9179,664549.7606008472,5883540.1771723600
1771.9277,664551.7680697966,5883540.2025946276
1771.9212,664553.8046620954,5883540.2332476825
1771.9146,664555.8421750098,5883540.2487901747
1771.8621,664557.8641493206,5883540.2774961134
1771.8195,664559.8906568732,5883540.3890881650
1771.7834,664561.9193152634,5883540.4340588264
1771.6882,664563.9289090150,5883540.5656714197
1771.6489,664565.9321319624,5883540.6933919443
1771.5636,664567.9379921112,5883540.7735478403
1771.5176,664569.9419041508,5883540.8870414412
1771.4422,664571.9484440621,5883540.9376043985
1771.3700,664573.9668171622,5883541.0361186564
1771.3142,664576.0115184286,5883541.1627051737
1771.2519,664578.0645990684,5883541.2365794703
1771.1994,664580.1134500550,5883541.3047422813
1771.1666,664582.1497354672,5883541.3463087222
1771.1010,664584.1919079552,5883541.3960948512
1771.0026,664586.2305282138,5883541.4575626357
1770.9008,664588.2875870564,5883541.5132057471
1770.8648,664590.3188311062,5883541.5805462524
1770.7631,664592.3433831906,5883541.5223942092
1770.6712,664594.3584560178,5883541.6643399959
1770.6417,664596.3800585732,5883541.7234467827
1770.6384,664598.4067652338,5883541.7881854568
1770.6318,664600.4329675572,5883541.8070332762
1770.6187,664602.4529326430,5883541.8532816973
1770.5924,664604.4584131988,5883541.9112820774
1770.5301,664606.4796627444,5883541.9435467068
1770.4875,664608.4939757426,5883542.0685478412
1770.4547,664610.5275799670,5883542.2351868693
1770.4317,664612.5392835566,5883542.3131123157
1770.4514,664614.5522706108,5883542.4044441199
1770.4481,664616.5816114858,5883542.4999009194
1770.4875,664618.5983574518,5883542.5422599474
1770.5531,664620.6129236510,5883542.6012468878
1770.5695,664622.6336407788,5883542.6294916160
1770.6056,664624.6442043742,5883542.6566093992
1770.6121,664626.6821347448,5883542.7284258669
1770.6581,664628.7015100194,5883542.7899194723
1770.6810,664630.7211745250,5883542.8351673782
1770.7434,664632.7252363246,5883542.9247530811
1770.7893,664634.7346410848,5883543.0364580592
1770.7696,664636.7584802062,5883543.1124718208
1770.7663,664638.7738361454,5883543.2051198957
1770.7302,664640.7808514152,5883543.2653037058
1770.7040,664642.3926099786,5883543.3481126288
1770.7106,664642.7895792152,5883543.3635160057
1770.7106,664643.1917068976,5883543.3731951062
1770.7106,664644.7925215436,5883543.4349189978
1770.6581,664646.8053380990,5883543.4686927786
1770.6318,664648.4198235666,5883543.5130716907
1770.6121,664648.8201457604,5883543.5323763816
1770.5301,664650.8163876064,5883543.5332928095
1770.4776,664652.0207331126,5883543.5865356689
1770.4186,664652.8100168030,5883543.6474703513
1770.4120,664653.6127910770,5883543.6670021266
1770.3989,664654.4224222086,5883543.6918912474
1770.3923,664654.8327247092,5883543.7017405117
1770.3628,664656.4434286436,5883543.7429860178
1770.3890,664656.8421973364,5883543.7860660534
1770.3694,664658.8478601133,5883543.8309566490
1770.3398,664660.4671826960,5883543.8711631354
1770.3267,664660.8747495572,5883543.8688936951
1770.3201,664662.8858668972,5883543.9228808312
1770.3005,664663.2960239986,5883543.9330598665
1770.3037,664664.4987873788,5883543.9913734728
1770.2840,664664.9104761926,5883543.9901366029
1770.2808,664666.1154920156,5883544.0297104884
1770.2480,664666.9153971538,5883544.0625075111
1770.2119,664668.5307770384,5883544.1570294732
1770.2020,664668.9474959960,5883544.1694384189
1770.1955,664670.1622389184,5883544.2342886031
1770.2020,664670.9653203816,5883544.2859014021
1770.1823,664672.9885328292,5883544.3547828346
1770.1594,664673.7946246534,5883544.3890181454
1770.1495,664675.0091769822,5883544.4418376777
1770.1397,664675.8211910834,5883544.4734929465
1770.1430,664676.2225643186,5883544.4778043246
1770.1397,664677.0265278926,5883544.5506041097
1769.0833,664723.4367535366,5883506.5037147962
1769.0767,664722.2130497734,5883507.2640617406
1769.1095,664720.1431381790,5883508.4866159186
1769.0964,664718.4488552843,5883509.3501713201
1769.0898,664718.0215263944,5883509.5490623526
1769.0800,664715.6950592494,5883510.1897140238
1769.0701,664713.5248659756,5883511.0793560985
1769.0931,664712.6945395494,5883511.4911131104
1769.0800,664711.4491744294,5883512.1070829686
1769.0472,664709.4071232530,5883513.1627998380
1769.0669,664707.3339001022,5883514.2124369023
1769.0833,664705.2689295218,5883515.2424272075
1769.1259,664703.5242937470,5883516.8658642331
1769.1522,664701.8915187696,5883518.8112565223
1769.1850,664700.3906593486,5883521.5257889116
1769.1882,664698.4125807618,5883523.3415253917
1769.2145,664697.9928246693,5883523.6793035297
1769.2342,664696.2596439186,5883524.7152304649
1769.2867,664694.0948651128,5883525.4747920977
